loss,mean_q
4.155254364013672,-2.150285243988037
5.203105926513672,-2.1350831985473633
3.59757924079895,-2.2390153408050537
5.425971508026123,-2.3028738498687744
4.918315887451172,-2.326585531234741
5.110417366027832,-2.38580060005188
4.3834757804870605,-2.431025981903076
4.3747358322143555,-2.4567883014678955
2.962036371231079,-2.5130116939544678
3.8714892864227295,-2.614532947540283
5.698908805847168,-2.695157289505005
5.017210960388184,-2.7421958446502686
3.9395198822021484,-2.7083003520965576
3.9152512550354004,-2.7391059398651123
5.093663692474365,-2.867506980895996
4.039677619934082,-2.9827628135681152
5.785114288330078,-2.974961757659912
5.037929534912109,-3.0227084159851074
4.2961812019348145,-2.994201421737671
4.259899616241455,-3.1232426166534424
4.403102874755859,-3.177717685699463
4.579239368438721,-3.216176986694336
4.491885185241699,-3.273390293121338
4.645244598388672,-3.3612992763519287
4.9843549728393555,-3.419917583465576
5.048459053039551,-3.594919443130493
4.476789951324463,-3.6288039684295654
3.8298423290252686,-3.593989849090576
3.5481972694396973,-3.55985426902771
4.598367214202881,-3.6551060676574707
3.818815231323242,-3.727221727371216
3.9537644386291504,-3.846536159515381
4.698555946350098,-3.9314866065979004
4.903796195983887,-3.882885694503784
4.093428611755371,-3.979983329772949
4.17240571975708,-4.001725673675537
3.693387508392334,-4.065545082092285
4.458511829376221,-4.222170829772949
4.504461765289307,-4.305389404296875
5.21872091293335,-4.2318267822265625
4.186173915863037,-4.259375095367432
2.8771793842315674,-4.4097065925598145
4.047745704650879,-4.490241050720215
3.5046157836914062,-4.420224189758301
4.226037502288818,-4.549164772033691
4.640456199645996,-4.715729236602783
3.4206202030181885,-4.744152069091797
3.639404773712158,-4.775105953216553
4.214024066925049,-4.840958118438721
2.8484842777252197,-4.760659694671631
3.1964266300201416,-4.662385940551758
3.965672492980957,-4.734274864196777
3.4006998538970947,-5.066816329956055
3.554324150085449,-4.97602653503418
2.865384101867676,-5.002037048339844
3.4929263591766357,-5.005481719970703
3.161301374435425,-4.9955034255981445
4.1062541007995605,-5.362030982971191
2.804231643676758,-5.301481246948242
3.431049346923828,-5.27765417098999
3.800351858139038,-5.23173713684082
3.6081349849700928,-5.346553802490234
3.512674331665039,-5.427664756774902
3.4168529510498047,-5.828105449676514
2.366459608078003,-5.491021633148193
3.7161991596221924,-5.634670257568359
2.162698268890381,-5.19968843460083
3.5099375247955322,-5.711207389831543
3.4095396995544434,-5.596677303314209
2.7348437309265137,-5.36678409576416
3.5604147911071777,-5.9947357177734375
3.2922565937042236,-5.625502109527588
3.205800771713257,-5.792693138122559
3.1671342849731445,-5.236869812011719
2.8316473960876465,-5.804584980010986
3.6702136993408203,-5.76572322845459
3.5259690284729004,-5.955140113830566
3.5572123527526855,-5.7841901779174805
2.9821529388427734,-5.713434219360352
2.052704334259033,-5.29685115814209
3.5469326972961426,-6.2958879470825195
2.5683326721191406,-6.088242530822754
3.158705234527588,-5.853082180023193
2.5464608669281006,-5.483646392822266
2.619731903076172,-5.197025299072266
2.465668201446533,-5.552216529846191
2.8814027309417725,-5.437276840209961
3.099478244781494,-5.578192710876465
2.483771324157715,-5.690034866333008
3.497967481613159,-5.835665702819824
3.2793056964874268,-6.076161861419678
3.3636364936828613,-6.141907691955566
3.529289722442627,-6.477945327758789
3.543677568435669,-5.761329650878906
4.372738361358643,-6.4104719161987305
3.299725294113159,-6.611787796020508
2.6194729804992676,-6.116644859313965
3.3030710220336914,-6.053104877471924
2.88543438911438,-5.977121353149414
2.4749109745025635,-5.744605541229248
2.146056652069092,-5.528135299682617
3.2041687965393066,-6.70868444442749
3.034480571746826,-6.334482192993164
3.247403144836426,-6.588603973388672
3.379695415496826,-6.461974620819092
3.5938994884490967,-6.201937198638916
3.034132957458496,-5.721484184265137
2.6491754055023193,-5.823751449584961
2.748532772064209,-5.985164642333984
3.6679482460021973,-6.1773152351379395
3.281532049179077,-6.39377498626709
2.7787983417510986,-6.520171642303467
2.3776464462280273,-6.4647321701049805
2.23702073097229,-6.547386646270752
2.816694498062134,-6.4189558029174805
2.9541194438934326,-5.889691352844238
2.5029821395874023,-5.998863220214844
2.799792528152466,-6.4930524826049805
3.2284483909606934,-6.0269999504089355
3.0204203128814697,-6.073616981506348
2.5356075763702393,-6.041919231414795
2.4334664344787598,-5.99973726272583
2.7521021366119385,-5.812265396118164
3.8222389221191406,-6.312960147857666
2.427969455718994,-6.1381378173828125
2.9381678104400635,-7.036526679992676
2.9417991638183594,-6.2548980712890625
2.719961166381836,-5.925379753112793
2.276606559753418,-5.985970497131348
2.938225507736206,-6.1970109939575195
3.0379369258880615,-6.603085517883301
2.9674782752990723,-6.08057975769043
3.272979974746704,-6.806859970092773
3.0596656799316406,-5.881499767303467
2.4256186485290527,-6.221712112426758
2.7988338470458984,-6.373924732208252
2.513442277908325,-6.154768466949463
2.77007794380188,-6.5655436515808105
3.016826629638672,-6.733665466308594
2.5601844787597656,-6.282039642333984
2.734776020050049,-6.304211616516113
2.2354109287261963,-5.910083770751953
3.0423977375030518,-6.333164691925049
3.5675435066223145,-6.587855339050293
2.376957416534424,-6.738434791564941
2.8603498935699463,-6.344409942626953
2.6911609172821045,-6.051398277282715
2.360097646713257,-6.323696136474609
2.533841848373413,-6.351047039031982
2.812298536300659,-5.943716049194336
2.65342378616333,-6.479927062988281
2.632962942123413,-5.913639068603516
2.624922752380371,-6.410944938659668
2.6815807819366455,-5.837365627288818
2.822439193725586,-6.590214729309082
2.5898947715759277,-5.707619667053223
2.9706013202667236,-6.882567882537842
2.931795120239258,-6.328155040740967
2.698652982711792,-6.642098426818848
2.4553706645965576,-6.340639591217041
2.524772882461548,-6.848118305206299
2.745889186859131,-6.706086158752441
2.822765350341797,-6.379021644592285
4.1465229988098145,-6.389092922210693
3.6070990562438965,-6.456264495849609
3.6225457191467285,-6.832286357879639
3.5413880348205566,-7.013106822967529
3.819173812866211,-7.059781551361084
3.991018772125244,-6.873290061950684
3.134592294692993,-6.577317237854004
3.01800537109375,-6.139434337615967
3.1141409873962402,-6.733381271362305
3.4738597869873047,-7.512022972106934
4.022139549255371,-8.22425651550293
2.4741928577423096,-7.048149585723877
3.5042808055877686,-8.176688194274902
2.3546810150146484,-7.287431716918945
2.8385863304138184,-7.658854007720947
3.0826454162597656,-7.901529312133789
3.127878427505493,-7.924100875854492
3.8438568115234375,-9.244488716125488
3.7939555644989014,-9.016571998596191
3.242202043533325,-8.537908554077148
2.3214879035949707,-8.3577299118042
2.289815664291382,-9.046832084655762
2.8060410022735596,-8.81531047821045
3.057220935821533,-9.69369888305664
2.4743900299072266,-8.606708526611328
3.072355270385742,-9.694494247436523
2.8492815494537354,-9.54714298248291
2.183987855911255,-8.497099876403809
3.4177613258361816,-10.049457550048828
2.7756547927856445,-9.798559188842773
2.66717529296875,-9.122740745544434
3.0859732627868652,-9.816949844360352
3.453829050064087,-10.343017578125
2.31833815574646,-9.00597095489502
2.9463696479797363,-9.904733657836914
2.381744384765625,-9.733152389526367
2.2102978229522705,-9.593375205993652
2.913027048110962,-9.821067810058594
2.183175563812256,-8.98366928100586
2.654521942138672,-9.433380126953125
1.7670187950134277,-9.340690612792969
2.487088918685913,-9.053205490112305
2.110398769378662,-9.3267240524292
3.0863215923309326,-9.650092124938965
3.1123881340026855,-9.524466514587402
2.2956910133361816,-9.03630256652832
2.236459255218506,-9.027800559997559
2.051074504852295,-9.025107383728027
2.779289960861206,-9.445500373840332
2.22463321685791,-8.841437339782715
2.522778272628784,-9.43326473236084
2.9840869903564453,-9.539178848266602
3.5529122352600098,-9.682722091674805
3.1855826377868652,-9.150599479675293
2.954155445098877,-9.361434936523438
2.48241925239563,-8.637398719787598
2.431535005569458,-9.321937561035156
2.6790664196014404,-9.079225540161133
3.139169931411743,-10.042267799377441
2.7070090770721436,-9.28707218170166
2.1499476432800293,-8.736603736877441
2.7508840560913086,-9.226780891418457
1.9354255199432373,-8.65223503112793
2.6298704147338867,-9.710702896118164
2.894455909729004,-9.1092529296875
2.6568188667297363,-10.100419044494629
2.345478057861328,-8.847721099853516
2.348128318786621,-9.68118667602539
2.4259531497955322,-9.779696464538574
2.3447489738464355,-8.901368141174316
2.035231590270996,-9.118906021118164
2.192030191421509,-9.060022354125977
2.4029407501220703,-9.3008451461792
2.828031301498413,-9.482864379882812
2.156662940979004,-8.57866096496582
2.2144558429718018,-9.016684532165527
2.122933864593506,-9.67441177368164
2.301356315612793,-8.904902458190918
2.8024699687957764,-9.290482521057129
1.9232983589172363,-8.47945499420166
2.8434548377990723,-10.008519172668457
2.355412244796753,-9.781489372253418
1.870106816291809,-8.933877944946289
3.039992094039917,-9.335166931152344
2.4415807723999023,-9.177413940429688
2.72074818611145,-9.490241050720215
2.3640730381011963,-10.035164833068848
2.7408204078674316,-9.54065990447998
2.018873691558838,-8.243979454040527
2.0885391235351562,-8.998762130737305
2.365054130554199,-9.159355163574219
1.9960029125213623,-9.037543296813965
1.8216527700424194,-8.801627159118652
2.1926522254943848,-9.19926643371582
1.9026273488998413,-9.590675354003906
2.176004409790039,-9.906620025634766
1.719821572303772,-9.88125228881836
2.3077352046966553,-10.00156021118164
2.6588916778564453,-9.138134956359863
3.0985026359558105,-9.88446044921875
2.0856547355651855,-9.364213943481445
2.9578542709350586,-10.603986740112305
2.343400001525879,-10.305352210998535
2.148880958557129,-9.396575927734375
2.6783699989318848,-9.283711433410645
2.1192715167999268,-9.786642074584961
2.4478559494018555,-9.729735374450684
2.2329635620117188,-9.271507263183594
2.5639753341674805,-10.848371505737305
2.155493974685669,-9.417082786560059
1.8157320022583008,-9.391056060791016
1.76546049118042,-8.955045700073242
2.6777679920196533,-10.662873268127441
1.656368613243103,-9.058503150939941
2.242389440536499,-9.479411125183105
1.6075999736785889,-8.560781478881836
1.7721583843231201,-9.192066192626953
2.2319343090057373,-9.841268539428711
2.025827646255493,-8.445205688476562
2.607487201690674,-10.142230033874512
2.1277546882629395,-8.518030166625977
2.802696943283081,-9.427685737609863
1.7405617237091064,-8.948564529418945
2.2731587886810303,-10.186067581176758
2.0059170722961426,-9.230488777160645
2.141078233718872,-9.832962036132812
1.8489713668823242,-9.349991798400879
2.210264205932617,-9.80721664428711
1.7660272121429443,-9.233617782592773
1.8422540426254272,-9.237022399902344
1.4964185953140259,-9.075867652893066
1.536167860031128,-9.12405776977539
1.7188159227371216,-9.584786415100098
2.080090045928955,-10.510412216186523
2.069885492324829,-9.90503215789795
1.8266466856002808,-9.68541145324707
1.7577346563339233,-8.974231719970703
1.9855315685272217,-9.722471237182617
1.626988410949707,-8.528693199157715
1.7171502113342285,-9.259552955627441
1.9518815279006958,-9.33619213104248
1.7770847082138062,-9.419148445129395
1.5787444114685059,-9.655346870422363
2.218578338623047,-9.916499137878418
1.768769383430481,-8.8261079788208
1.4365322589874268,-8.833355903625488
1.8585764169692993,-9.333096504211426
1.9780539274215698,-9.422371864318848
1.9862189292907715,-9.000882148742676
1.6710330247879028,-8.999641418457031
1.823752999305725,-9.420799255371094
2.114595890045166,-9.01058292388916
1.698025107383728,-9.694804191589355
1.766869306564331,-8.598413467407227
1.7486436367034912,-9.68688678741455
1.6786049604415894,-8.503708839416504
1.5825443267822266,-8.869983673095703
1.9639558792114258,-9.873366355895996
1.4123820066452026,-9.06651782989502
1.750827431678772,-9.515632629394531
1.4741511344909668,-9.054825782775879
1.2149642705917358,-8.950958251953125
1.7201340198516846,-9.041421890258789
1.4650027751922607,-9.670867919921875
1.5347378253936768,-9.287923812866211
1.7242887020111084,-9.43416976928711
1.4647765159606934,-9.214400291442871
1.2575139999389648,-8.316198348999023
1.273029088973999,-9.294267654418945
1.6685044765472412,-9.343927383422852
2.0870108604431152,-9.986559867858887
1.9412109851837158,-9.541572570800781
1.3580728769302368,-8.552111625671387
1.8205111026763916,-9.00325870513916
1.6986966133117676,-8.872525215148926
1.5626718997955322,-10.663825988769531
1.7205783128738403,-9.046123504638672
1.1924158334732056,-9.198941230773926
1.6401941776275635,-9.767144203186035
1.5839524269104004,-9.88723087310791
1.5622121095657349,-10.160835266113281
1.5321924686431885,-9.334511756896973
1.8941162824630737,-10.372268676757812
1.5110726356506348,-9.489615440368652
1.7352184057235718,-9.409185409545898
1.5587873458862305,-9.473478317260742
1.0379997491836548,-8.798171997070312
1.3998520374298096,-9.139731407165527
1.6524670124053955,-9.665397644042969
2.1011834144592285,-11.189884185791016
1.263484001159668,-9.370875358581543
1.4908125400543213,-10.214250564575195
1.6880741119384766,-9.693904876708984
1.578697919845581,-8.587984085083008
1.7780232429504395,-9.762542724609375
1.2847750186920166,-9.4004545211792
1.4486745595932007,-9.657166481018066
1.1654744148254395,-9.344627380371094
1.1682860851287842,-9.070188522338867
1.526472806930542,-9.659509658813477
1.6400086879730225,-10.588663101196289
1.2967863082885742,-8.519577980041504
1.2486895322799683,-9.00541877746582
1.6158527135849,-9.72123908996582
1.955032229423523,-9.758681297302246
1.1513539552688599,-9.478029251098633
1.7132582664489746,-9.57545280456543
1.7148711681365967,-9.978835105895996
1.9202489852905273,-10.627826690673828
1.2263665199279785,-9.32110595703125
1.2964861392974854,-9.382802963256836
2.073779344558716,-11.069822311401367
1.567749261856079,-9.612587928771973
1.1610236167907715,-9.71422290802002
0.9824267625808716,-9.340116500854492
1.5065151453018188,-9.844701766967773
1.6813099384307861,-11.299871444702148
1.482661247253418,-10.171110153198242
1.1131649017333984,-9.959074974060059
1.5696616172790527,-10.009211540222168
1.3037219047546387,-9.796883583068848
1.2549272775650024,-10.060091018676758
1.6851017475128174,-10.515300750732422
0.9400373101234436,-9.760808944702148
1.4981296062469482,-9.478407859802246
1.5143823623657227,-10.210640907287598
1.3384051322937012,-9.833945274353027
1.2047569751739502,-9.436416625976562
1.1333646774291992,-9.600212097167969
2.026944875717163,-11.13331127166748
1.1934616565704346,-10.041197776794434
1.5453829765319824,-10.578958511352539
1.641278624534607,-10.392800331115723
1.5367851257324219,-10.242061614990234
1.2926816940307617,-9.861879348754883
1.2377349138259888,-10.137908935546875
1.1990878582000732,-10.523802757263184
1.0307340621948242,-8.961189270019531
1.6728854179382324,-9.396580696105957
0.9732813239097595,-9.16780948638916
1.1624953746795654,-9.143281936645508
1.3384320735931396,-9.101117134094238
1.3388698101043701,-9.753913879394531
1.5278700590133667,-10.280511856079102
0.892395555973053,-8.805826187133789
1.315940260887146,-9.864789009094238
1.519903540611267,-8.84241771697998
1.1799979209899902,-9.279523849487305
1.119498610496521,-10.5774564743042
1.0295789241790771,-9.5626220703125
3.6940231323242188,-9.867082595825195
3.958972930908203,-10.445451736450195
3.5023036003112793,-10.739181518554688
3.443268060684204,-10.861734390258789
3.655855655670166,-10.996232032775879
3.219813108444214,-11.047439575195312
3.2208495140075684,-11.159114837646484
3.164314031600952,-11.479065895080566
2.6241116523742676,-11.232766151428223
2.45756196975708,-10.962319374084473
2.914726972579956,-11.846570014953613
2.6686019897460938,-12.020708084106445
2.927858829498291,-13.941487312316895
2.778754234313965,-12.440467834472656
2.1698055267333984,-13.387529373168945
2.6021969318389893,-12.817408561706543
2.5459299087524414,-13.823563575744629
2.4353325366973877,-12.738348007202148
2.916422128677368,-14.381607055664062
2.618300437927246,-13.719257354736328
2.615306854248047,-13.507262229919434
2.4578821659088135,-13.3928804397583
3.2948825359344482,-15.061553955078125
2.1666221618652344,-12.704379081726074
2.301039934158325,-12.783329010009766
2.319355010986328,-14.531661987304688
1.7230455875396729,-12.983758926391602
2.752531051635742,-13.591743469238281
2.298600196838379,-13.227627754211426
2.389071226119995,-12.723840713500977
2.1319525241851807,-12.893633842468262
2.215190887451172,-12.040486335754395
2.376028537750244,-12.610865592956543
2.5914621353149414,-13.427800178527832
2.1759424209594727,-12.103386878967285
2.0637972354888916,-12.206710815429688
2.3395798206329346,-14.188043594360352
2.4757120609283447,-12.712885856628418
2.443767786026001,-13.404363632202148
2.6909172534942627,-14.615962982177734
1.8710744380950928,-12.439568519592285
2.4442529678344727,-13.78038501739502
1.8529882431030273,-12.777050018310547
1.573520302772522,-11.75620174407959
1.7920509576797485,-12.473703384399414
1.9929983615875244,-11.597315788269043
1.6349101066589355,-11.058953285217285
1.8443621397018433,-12.194015502929688
2.1992313861846924,-13.430099487304688
1.8351060152053833,-12.869441986083984
2.1123716831207275,-13.789179801940918
2.2434513568878174,-13.342222213745117
2.035301446914673,-12.365057945251465
1.849804401397705,-13.805806159973145
2.280735969543457,-13.959870338439941
1.7873793840408325,-12.740729331970215
1.7551809549331665,-13.0665283203125
1.3609938621520996,-11.704330444335938
1.921196699142456,-12.902718544006348
1.615527868270874,-12.696965217590332
1.3617594242095947,-12.697206497192383
1.7021664381027222,-12.185718536376953
1.7639336585998535,-13.445939064025879
1.623201847076416,-12.727664947509766
1.581760048866272,-13.975083351135254
2.256892681121826,-12.587713241577148
1.9580435752868652,-13.250445365905762
2.084946632385254,-12.765642166137695
1.3489478826522827,-13.854021072387695
1.7431050539016724,-12.094634056091309
1.5707463026046753,-11.691496849060059
2.292875051498413,-14.412322998046875
1.3193552494049072,-13.35751724243164
1.8975820541381836,-12.708438873291016
2.4049787521362305,-14.042915344238281
1.4649784564971924,-13.367151260375977
1.5981554985046387,-13.18962574005127
1.8793359994888306,-14.326739311218262
2.008091688156128,-14.158195495605469
2.0157077312469482,-12.048164367675781
1.6471052169799805,-12.221223831176758
2.4071946144104004,-13.603463172912598
1.5734065771102905,-13.35064697265625
1.6613625288009644,-14.451286315917969
1.938645362854004,-13.146675109863281
1.8867759704589844,-14.495821952819824
1.8298355340957642,-12.924707412719727
1.9386557340621948,-13.354207992553711
1.698175311088562,-13.627481460571289
1.522998332977295,-12.46609878540039
1.5883357524871826,-12.712146759033203
1.640743374824524,-14.171171188354492
1.163731575012207,-10.294404983520508
1.9090299606323242,-14.700313568115234
2.1321630477905273,-14.47253704071045
1.4764502048492432,-12.457429885864258
1.8855717182159424,-12.51622200012207
1.3661850690841675,-13.32436752319336
1.7073432207107544,-11.7110013961792
2.1237518787384033,-13.847375869750977
1.8157448768615723,-13.806665420532227
1.6188857555389404,-14.696063041687012
1.4684239625930786,-12.55359172821045
1.3540425300598145,-11.585412979125977
1.4620258808135986,-14.026432037353516
1.8200150728225708,-11.930185317993164
2.051241636276245,-14.069119453430176
1.9823509454727173,-14.465270042419434
1.6531867980957031,-12.28120231628418
1.2225910425186157,-12.988591194152832
1.9802972078323364,-15.139630317687988
1.6390454769134521,-12.989602088928223
1.3256289958953857,-13.141902923583984
1.6144206523895264,-14.335731506347656
1.4521321058273315,-14.071340560913086
1.7756667137145996,-12.18020248413086
1.8021039962768555,-14.30357551574707
1.4578255414962769,-12.408546447753906
1.6943119764328003,-14.452665328979492
1.3220789432525635,-12.846710205078125
1.4725685119628906,-14.566322326660156
1.6124132871627808,-13.577438354492188
1.5983580350875854,-12.476158142089844
1.9636132717132568,-13.384405136108398
1.6022312641143799,-14.032723426818848
1.3637309074401855,-13.674991607666016
1.400782585144043,-13.78259563446045
1.4342758655548096,-12.189397811889648
1.393863320350647,-13.828161239624023
1.737505316734314,-12.26443099975586
1.0342553853988647,-11.161222457885742
1.341835856437683,-13.871466636657715
1.7313952445983887,-13.867557525634766
2.443636894226074,-15.70801067352295
1.7758972644805908,-13.957379341125488
1.341448187828064,-12.315496444702148
1.6135873794555664,-14.032644271850586
1.3769316673278809,-15.101424217224121
1.8259979486465454,-14.643280982971191
1.196533203125,-14.157146453857422
1.4999401569366455,-13.287364959716797
1.5472995042800903,-13.771320343017578
1.7797033786773682,-14.580808639526367
1.3280832767486572,-11.899696350097656
1.6626219749450684,-14.258776664733887
1.8120579719543457,-13.919733047485352
1.4551869630813599,-12.36674690246582
1.734954833984375,-12.830062866210938
1.5307542085647583,-15.903388977050781
1.7451409101486206,-13.57215690612793
1.4603896141052246,-12.898446083068848
1.8900303840637207,-15.58690357208252
1.4614304304122925,-13.06733512878418
1.1583977937698364,-12.456575393676758
1.2598849534988403,-12.281085968017578
1.6166387796401978,-13.877748489379883
1.9984729290008545,-15.619329452514648
1.4161697626113892,-14.240827560424805
1.112749457359314,-13.562285423278809
1.3325275182724,-12.570601463317871
1.3512775897979736,-13.481888771057129
1.5546441078186035,-12.66064453125
1.2244791984558105,-13.405332565307617
1.4018855094909668,-13.732766151428223
1.2429002523422241,-12.094600677490234
1.6044912338256836,-11.740801811218262
1.6579698324203491,-14.092326164245605
1.1176118850708008,-13.651121139526367
1.4743270874023438,-12.347549438476562
2.012301445007324,-15.204572677612305
1.1270182132720947,-12.844501495361328
1.1866979598999023,-12.93543815612793
1.401001214981079,-12.821601867675781
1.557108759880066,-15.096000671386719
1.615282416343689,-13.071807861328125
1.3384989500045776,-13.440933227539062
2.094317674636841,-13.843981742858887
1.0917038917541504,-12.262643814086914
1.1688387393951416,-14.642647743225098
1.8124995231628418,-15.325591087341309
2.1417229175567627,-14.352985382080078
1.9271224737167358,-13.891654968261719
1.0873699188232422,-12.447332382202148
1.73093843460083,-12.353757858276367
1.6631336212158203,-14.248141288757324
1.9301865100860596,-12.821605682373047
1.9901293516159058,-14.68359088897705
1.8261406421661377,-14.660816192626953
1.2365134954452515,-13.319926261901855
1.2963230609893799,-12.911078453063965
1.3711603879928589,-11.407693862915039
1.4402952194213867,-14.474526405334473
1.3037676811218262,-12.627799034118652
1.9893667697906494,-14.633584976196289
1.8678607940673828,-14.93069839477539
1.4385278224945068,-13.745918273925781
1.9479777812957764,-13.894651412963867
1.4919235706329346,-14.39765739440918
1.5894678831100464,-12.933363914489746
1.467249870300293,-13.390576362609863
0.7713733911514282,-13.078189849853516
1.4694867134094238,-13.451272964477539
1.358062982559204,-13.611117362976074
1.9643076658248901,-13.755069732666016
1.3846122026443481,-14.841751098632812
1.8370873928070068,-15.643980026245117
2.042778968811035,-15.584765434265137
0.9207705855369568,-13.989049911499023
1.349905252456665,-14.959012031555176
1.200055718421936,-13.406218528747559
1.2218455076217651,-14.182445526123047
1.1003422737121582,-14.347415924072266
1.6002205610275269,-14.560611724853516
1.1290910243988037,-12.010625839233398
1.0022469758987427,-12.210573196411133
1.3106801509857178,-13.11579418182373
1.477506160736084,-14.979613304138184
1.637794017791748,-14.485006332397461
1.3234609365463257,-15.017682075500488
1.4278384447097778,-13.039331436157227
1.0818147659301758,-14.729120254516602
1.4508508443832397,-13.89731216430664
1.3163065910339355,-14.278017044067383
1.1568999290466309,-12.928948402404785
1.2850091457366943,-13.600446701049805
0.8342484831809998,-11.982406616210938
1.3306618928909302,-13.155019760131836
1.3591878414154053,-12.407367706298828
1.597615122795105,-13.54442024230957
1.5353519916534424,-13.051509857177734
0.8620281219482422,-12.57214641571045
1.3551061153411865,-12.962550163269043
1.6061898469924927,-14.393331527709961
1.2366732358932495,-13.433448791503906
1.6048264503479004,-14.839550018310547
1.6194775104522705,-14.181822776794434
1.736764669418335,-13.391315460205078
1.2477145195007324,-13.203454971313477
1.3145970106124878,-12.743088722229004
0.9522944688796997,-13.281089782714844
1.3501312732696533,-14.101336479187012
1.708013653755188,-15.2490234375
1.4843060970306396,-13.787676811218262
0.9612101316452026,-13.040655136108398
0.858119547367096,-12.01961612701416
1.2611455917358398,-13.327850341796875
0.9682300090789795,-13.50532054901123
1.157562255859375,-12.569025993347168
1.243739128112793,-12.207467079162598
1.2341572046279907,-13.379472732543945
4.1858344078063965,-14.959821701049805
4.232017993927002,-15.51382064819336
3.7090044021606445,-14.028128623962402
4.023693084716797,-14.232617378234863
3.80499267578125,-15.761707305908203
3.2557663917541504,-15.333507537841797
3.498168706893921,-14.788512229919434
3.220247745513916,-16.522062301635742
2.7828280925750732,-16.640539169311523
2.488471031188965,-15.948537826538086
3.246181011199951,-15.242385864257812
3.4183833599090576,-18.294498443603516
2.833874225616455,-16.87547492980957
2.6677298545837402,-17.959409713745117
3.353273630142212,-18.582340240478516
2.051417589187622,-17.712364196777344
2.6527864933013916,-17.081344604492188
2.8223354816436768,-19.17588996887207
3.233708381652832,-18.455387115478516
2.827888250350952,-18.718955993652344
2.7213761806488037,-17.9628963470459
2.07716965675354,-15.711722373962402
2.6657299995422363,-20.77081871032715
3.4498324394226074,-20.322736740112305
2.681772232055664,-17.416168212890625
2.260082244873047,-16.20537567138672
3.0534098148345947,-19.20885467529297
2.7477755546569824,-17.808422088623047
2.8302841186523438,-17.814687728881836
3.161815643310547,-18.425827026367188
2.3873586654663086,-17.09626007080078
2.713982343673706,-16.821250915527344
2.5834474563598633,-16.998165130615234
2.9671566486358643,-18.134647369384766
2.5999984741210938,-16.57714080810547
2.968313694000244,-18.41176986694336
2.748500347137451,-18.499340057373047
2.3998847007751465,-14.969030380249023
