policy_loss,value_loss,entropy,approx_kl
-0.20994824171066284,1294.1357421875,0.9092307686805725,0.0001575937494635582
0.02825193479657173,1449.1029052734375,0.9091543555259705,0.00033155689015984535
0.276472270488739,1981.343017578125,0.9090966582298279,0.0008259201422333717
-0.01606745831668377,1490.349853515625,0.9090594053268433,0.0007243934087455273
-0.09057437628507614,1399.30517578125,0.9090041518211365,0.000791461206972599
-0.08011586964130402,1376.130126953125,0.9089683890342712,0.0011886381544172764
0.1734698861837387,1744.029052734375,0.908939778804779,0.0011508669704198837
-0.1198807954788208,1339.609619140625,0.9089060425758362,0.0012947116047143936
-0.09103724360466003,1367.1934814453125,0.9088568091392517,0.0014382661320269108
0.003652583807706833,1511.0091552734375,0.9087920784950256,0.0011687679216265678
0.2118760645389557,1860.342529296875,0.9087327718734741,0.0021217940375208855
-0.15734432637691498,1313.0181884765625,0.9086723923683167,0.0013209152966737747
-0.08571777492761612,1354.432373046875,0.908598780632019,0.0023180628195405006
0.15150868892669678,1689.491455078125,0.9084998369216919,0.0027025328017771244
0.04965425655245781,1541.840087890625,0.9084038138389587,0.0020213215611875057
-0.13957884907722473,1248.298095703125,0.9083338975906372,0.0023405817337334156
0.019127443432807922,1511.4166259765625,0.9082775115966797,0.0037820376455783844
0.13512936234474182,1665.385986328125,0.9082098007202148,0.00252138776704669
0.016187630593776703,1572.6578369140625,0.9081482291221619,0.0021754796616733074
0.19461026787757874,1867.3782958984375,0.9080861806869507,0.003093758597970009
-0.08161836862564087,1467.2373046875,0.9080342650413513,0.0025923000648617744
0.08520155400037766,1482.017578125,0.9079771637916565,0.00525667192414403
0.05677118897438049,1535.9730224609375,0.90790855884552,0.005139689892530441
0.008851118385791779,1436.7081298828125,0.9078369736671448,0.00727103790268302
-0.02016497775912285,1349.00537109375,0.9077754020690918,0.010555624961853027
-0.20485232770442963,1249.87158203125,0.9076876044273376,0.009036246687173843
-0.029466282576322556,1328.51708984375,0.9076008200645447,0.0079349335283041
-0.10540442168712616,1309.7913818359375,0.9075174331665039,0.005007609724998474
0.022761322557926178,1594.80419921875,0.9074593782424927,0.00430012121796608
0.13580814003944397,1549.23779296875,0.9073799848556519,0.0019917883910238743
0.0185905359685421,1427.8046875,0.907308042049408,0.0008602435700595379
0.10480986535549164,1598.050537109375,0.9072351455688477,0.0005996939726173878
-0.20480376482009888,1236.0133056640625,0.9071780443191528,0.00027884822338819504
-0.07537880539894104,1301.4287109375,0.907110333442688,0.00011235801503062248
0.10451066493988037,1520.4080810546875,0.9070363640785217,9.747501462697983e-05
0.04357811063528061,1500.6348876953125,0.906972348690033,0.0001938268542289734
-0.1039859876036644,1342.2130126953125,0.906900942325592,0.00027349498122930527
0.2077009379863739,1761.418212890625,0.9068112969398499,0.0006307680159807205
-0.15881939232349396,1238.659423828125,0.9067192077636719,0.001707026269286871
0.015200909227132797,1360.1119384765625,0.9066628813743591,0.00215662969276309
-0.08399197459220886,1295.5443115234375,0.9066177606582642,0.0026107393205165863
0.15508976578712463,1574.0091552734375,0.9065541625022888,0.0025421753525733948
-0.05745238438248634,1295.759765625,0.9064774513244629,0.0026501910760998726
0.20753513276576996,1240.695556640625,0.9064263701438904,-5.122274160385132e-09
-0.10490432381629944,856.198974609375,0.9064162969589233,1.1557713150978088e-06
0.10879004746675491,1107.3280029296875,0.9063993692398071,7.469207048416138e-07
0.0782301276922226,1042.735595703125,0.9063948392868042,7.060356438159943e-06
-0.08733884990215302,883.3046875,0.9063935279846191,0.00011132238432765007
0.023100711405277252,964.258544921875,0.906423032283783,0.0006022569723427296
-0.0779859870672226,967.7269287109375,0.9064723253250122,0.0014650491066277027
-0.13803765177726746,824.1011962890625,0.9064845442771912,0.0037461486645042896
-0.030186165124177933,972.4569091796875,0.9064551591873169,0.0021369559690356255
0.07096168398857117,1103.30224609375,0.9064735770225525,0.002604351844638586
-0.14470580220222473,730.3492431640625,0.9064779281616211,0.00583947729319334
0.12802401185035706,1106.744384765625,0.906410276889801,0.004676960874348879
0.0664948895573616,1051.8651123046875,0.9063640236854553,0.003671931568533182
-0.19751879572868347,840.3124389648438,0.9063407182693481,0.004179134964942932
0.06126728653907776,969.5194702148438,0.9063564538955688,0.0031647472642362118
0.030956139788031578,983.95068359375,0.9063858985900879,0.0055765011347830296
0.06175386905670166,1030.2215576171875,0.9063820242881775,0.005991385318338871
0.04074954241514206,1053.6884765625,0.9063764214515686,0.0032544187270104885
0.07722290605306625,1058.98291015625,0.9064089059829712,0.0045671905390918255
-0.06198618933558464,857.565185546875,0.9064564108848572,0.0071698823012411594
-0.1521492898464203,836.6849365234375,0.9064828157424927,0.004244036972522736
0.01906365528702736,944.8208618164062,0.9064946174621582,0.0059068212285637856
-0.015169695019721985,928.515380859375,0.9065280556678772,0.005180006846785545
0.018940895795822144,928.0279541015625,0.9065250754356384,0.0072268531657755375
-0.033391073346138,889.9755249023438,0.9065052270889282,0.0024527250789105892
-0.055484525859355927,861.04052734375,0.9064769148826599,0.002854310441762209
0.06640350818634033,1102.7213134765625,0.9064608812332153,0.0008013183251023293
-0.14414821565151215,732.6429443359375,0.9064716100692749,0.000925983302295208
0.0022742748260498047,890.566162109375,0.9064764380455017,0.00048603257164359093
0.08980705589056015,1077.353759765625,0.9064835906028748,0.00037562521174550056
0.07865197211503983,1110.899169921875,0.9064988493919373,0.00033683329820632935
-0.018053410574793816,855.51806640625,0.9065490961074829,0.00019801827147603035
0.03443983197212219,961.8824462890625,0.9065842628479004,0.00021699722856283188
0.11733686923980713,1272.71435546875,0.9066039323806763,0.00028659868985414505
-0.15692508220672607,716.748046875,0.9066029191017151,0.0004505328834056854
-0.015137437731027603,847.8827514648438,0.9066429734230042,0.0002991645596921444
-0.14758534729480743,779.2568969726562,0.9066953063011169,0.000331223476678133
0.019044701009988785,939.27099609375,0.9067253470420837,0.00179567513987422
0.14090168476104736,1030.60205078125,0.9067307710647583,0.0007870546542108059
0.006842955946922302,860.4532470703125,0.9067597985267639,0.0016282540746033192
0.06812210381031036,937.9993896484375,0.9068013429641724,0.001684027723968029
0.051370736211538315,967.8260498046875,0.9068526029586792,0.0025613601319491863
-0.04717300087213516,968.127197265625,0.9069100022315979,0.0022756527177989483
-0.13322068750858307,806.67431640625,0.9069681763648987,0.0023852745071053505
0.02426142245531082,955.1173706054688,0.9070461988449097,0.003376501612365246
0.04647993668913841,975.603271484375,0.9071401953697205,0.005174728110432625
0.004013728350400925,854.92822265625,0.9072607755661011,0.006425333209335804
-0.0338439904153347,834.3663330078125,0.9073219895362854,0.002740145195275545
0.22233298420906067,1737.5621337890625,0.9073719382286072,-4.656612873077393e-10
0.03368406370282173,1467.82861328125,0.9074312448501587,8.717179298400879e-07
0.114131860435009,1586.135009765625,0.9074869751930237,6.7623332142829895e-06
-0.08685636520385742,1290.43310546875,0.9075313806533813,6.200326606631279e-05
-0.0021333787590265274,1398.8558349609375,0.9075703620910645,0.00014485791325569153
0.023937884718179703,1460.608642578125,0.907577395439148,0.00018399348482489586
-0.19008520245552063,1116.612548828125,0.9075716733932495,0.00023960508406162262
-0.11751297116279602,1286.3782958984375,0.907579779624939,0.0003510299138724804
-0.16564631462097168,1133.186767578125,0.9075726866722107,0.0002785646356642246
0.033564403653144836,1463.3990478515625,0.9075703620910645,0.0005543134175240993
-0.001066606491804123,1315.406005859375,0.907562792301178,0.0005769506096839905
-0.037170134484767914,1376.00341796875,0.9075464010238647,0.0008851690217852592
0.11581648141145706,1679.496337890625,0.9075437188148499,0.0017566224560141563
0.039534252136945724,1418.7249755859375,0.907524049282074,0.0015433798544108868
-0.01214996725320816,1403.47607421875,0.907494068145752,0.0011369716376066208
0.010591650381684303,1416.8648681640625,0.907468855381012,0.0015457989647984505
0.015902645885944366,1355.406982421875,0.907444953918457,0.0025110687129199505
0.07208307087421417,1407.8690185546875,0.9074152708053589,0.0027664159424602985
-0.11814481765031815,1309.1346435546875,0.9073981642723083,0.0049155354499816895
0.03170425072312355,1440.7650146484375,0.9073554277420044,0.0052139717154204845
-0.16832943260669708,1223.8399658203125,0.9073201417922974,0.005259607452899218
0.015619825571775436,1303.4608154296875,0.9072422981262207,0.005888413637876511
0.25099965929985046,1742.69384765625,0.9072003364562988,0.007425200194120407
-0.11008714884519577,1293.4207763671875,0.90719074010849,0.006637176498770714
0.07558811455965042,1403.18310546875,0.9071780443191528,0.004550390876829624
-0.11923245340585709,1279.32861328125,0.9071683287620544,0.004498626105487347
0.03175882622599602,1508.474853515625,0.9071698784828186,0.005852397531270981
0.20826613903045654,1645.48876953125,0.9071627259254456,0.00459308410063386
-0.032645851373672485,1321.8038330078125,0.9071444272994995,0.00393598573282361
-0.17717806994915009,1125.9130859375,0.9071341156959534,0.0018380694091320038
-0.03601258248090744,1388.1650390625,0.9071187376976013,0.000956470612436533
0.017768558114767075,1276.8192138671875,0.9071017503738403,0.0017225644551217556
0.10574743896722794,1511.2254638671875,0.9070855379104614,0.000931495800614357
0.012026634067296982,1326.7259521484375,0.9070607423782349,0.0011679725721478462
-0.1701105833053589,1175.787841796875,0.9070691466331482,0.0011372310109436512
0.10610803216695786,1636.080322265625,0.9070519208908081,0.001113387756049633
-0.05062314122915268,1225.1552734375,0.907012403011322,0.0012531694956123829
0.05358855053782463,1402.811279296875,0.9069570899009705,0.0007213740609586239
-0.028503287583589554,1319.45654296875,0.9069114327430725,0.0013843248598277569
-0.06726793944835663,1226.7279052734375,0.9068709015846252,0.0010555796325206757
0.07248148322105408,1398.338623046875,0.9068437218666077,0.0011580605059862137
-0.011776067316532135,1220.6773681640625,0.9068354368209839,0.0011198855936527252
0.06766720861196518,1501.9949951171875,0.9068053960800171,0.0023187664337456226
0.16260437667369843,1532.18701171875,0.9067826867103577,0.002246210817247629
-0.026092208921909332,1464.515625,0.9067650437355042,0.002009069547057152
-0.0554964542388916,1186.75146484375,0.9067215919494629,0.0015300065279006958
-0.08714136481285095,1250.986328125,0.9066781997680664,0.0019290191121399403
-0.16823223233222961,1146.918212890625,0.9066081643104553,0.0014089127071201801
0.08481140434741974,1489.438720703125,0.9065780639648438,-5.122274160385132e-09
-0.22019313275814056,1046.1671142578125,0.9065361022949219,3.733811900019646e-05
-0.16440153121948242,1218.443115234375,0.9064741730690002,0.00023891031742095947
0.10359030961990356,1419.1097412109375,0.90640789270401,0.0008590538054704666
0.14272208511829376,1398.959228515625,0.9063540697097778,0.0014097131788730621
-0.02042263001203537,1401.9443359375,0.9062818884849548,0.0016523189842700958
0.08907055109739304,1355.1422119140625,0.9061842560768127,0.001451409887522459
-0.009608283638954163,1354.337158203125,0.9060848951339722,0.00128488102927804
0.12827041745185852,1612.4130859375,0.906002938747406,0.0013051778078079224
-0.029722604900598526,1316.880615234375,0.9059160947799683,0.002926028333604336
0.08155040442943573,1343.5682373046875,0.9058274626731873,0.0033033215440809727
-0.2349139302968979,928.8794555664062,0.9057379364967346,0.004050491377711296
-0.028639933094382286,1230.42919921875,0.9056616425514221,0.005957677029073238
0.1498764455318451,1498.3973388671875,0.905599057674408,0.005927259102463722
0.0632413849234581,1521.099853515625,0.9055396318435669,0.011254280805587769
-0.11028079688549042,1117.95556640625,0.9054799675941467,0.010568199679255486
0.12435325980186462,1490.69091796875,0.9053574204444885,0.007160204462707043
-0.10036621987819672,1144.744873046875,0.9052281975746155,0.0035928194411098957
0.14182274043560028,1570.008544921875,0.9051323533058167,0.0023858207277953625
0.08347952365875244,1401.265380859375,0.905053973197937,0.0012142462655901909
-0.10788054764270782,1216.3487548828125,0.9049926400184631,0.0006576273590326309
-0.09841041266918182,1175.616943359375,0.9049420356750488,0.0009389449842274189
-0.022568579763174057,1202.094482421875,0.9048663377761841,0.000482174102216959
-0.03725523501634598,1255.5072021484375,0.9048004150390625,0.00036730244755744934
0.05521119385957718,1384.9150390625,0.9047068357467651,0.00035437894985079765
0.1831556111574173,1426.3077392578125,0.9046091437339783,0.0004388894885778427
-0.16573765873908997,953.6820068359375,0.9045339226722717,0.0005437168292701244
-0.07456126064062119,1251.3553466796875,0.9044461846351624,0.0008916249498724937
-0.07021884620189667,1196.387451171875,0.9043397307395935,0.0015172227285802364
0.24430102109909058,1706.7164306640625,0.9042539596557617,0.0011053718626499176
-0.11035043001174927,1195.1346435546875,0.9041562080383301,0.001655935775488615
-0.07406361401081085,1229.49951171875,0.9041042327880859,0.0015603895299136639
0.029452264308929443,1394.4559326171875,0.9039883613586426,0.0024718502536416054
0.017858484759926796,1318.6512451171875,0.9038838148117065,0.0014992449432611465
-0.04242285341024399,1240.6727294921875,0.9037925004959106,0.0009389305487275124
-0.06374628841876984,1270.8480224609375,0.9036751389503479,0.0012803529389202595
-0.05165517330169678,1228.95703125,0.9035183191299438,0.0006157699972391129
0.1307375282049179,1351.69140625,0.9033576250076294,0.0013512144796550274
0.06850116699934006,1317.8768310546875,0.9032068848609924,0.0011478979140520096
-0.09778402000665665,1110.12646484375,0.9030886888504028,0.0011180099099874496
-0.054268501698970795,1156.8187255859375,0.9029603600502014,0.0008053416386246681
0.1051572859287262,1397.8212890625,0.9028144478797913,0.0010634739883244038
0.030112391337752342,1314.085693359375,0.9026871919631958,0.0011880355887115002
0.010103162378072739,1330.250732421875,0.9025496244430542,0.001292035449296236
-0.03815814107656479,1155.29833984375,0.9024473428726196,0.0012465789914131165
0.14511831104755402,1439.68310546875,0.9023150205612183,0.001028347760438919
0.04365189000964165,1348.1728515625,0.902193009853363,0.0007396196015179157
-0.26003220677375793,983.810302734375,0.9020873308181763,0.001805933192372322
-0.026723958551883698,1194.212890625,0.9019557237625122,-3.725290298461914e-09
0.01613963022828102,1211.07861328125,0.9017993211746216,6.361398845911026e-06
-0.050509896129369736,1181.384765625,0.9016970992088318,2.3387838155031204e-05
-0.051065102219581604,1176.549560546875,0.9015974402427673,4.3604057282209396e-05
-0.0033514751121401787,1244.5557861328125,0.9015249609947205,6.261095404624939e-05
-0.011373743414878845,1274.8477783203125,0.9014859795570374,0.00012545939534902573
0.12311626225709915,1364.876953125,0.901434063911438,0.0002955729141831398
-0.006639000028371811,1175.312744140625,0.9013751745223999,0.0009094984270632267
-0.12422670423984528,1129.2415771484375,0.9013442993164062,0.0015306314453482628
0.15498238801956177,1335.864013671875,0.9013452529907227,0.0023223767057061195
-0.03445439413189888,1206.0667724609375,0.9013615250587463,0.0037158969789743423
-0.17000186443328857,963.2241821289062,0.9013732671737671,0.005562151782214642
-0.0045272111892700195,1247.215087890625,0.9013496041297913,0.0077347662299871445
0.1101670116186142,1353.3692626953125,0.9012869596481323,0.00782713107764721
-0.07539279758930206,1121.137451171875,0.9012383222579956,0.01518937200307846
0.12370522320270538,1354.770751953125,0.9012154340744019,0.009643123485147953
0.1391860544681549,1225.9754638671875,0.9012146592140198,0.01391650177538395
-0.012345150113105774,1136.4833984375,0.9012142419815063,0.008902524597942829
-0.12534095346927643,1130.4744873046875,0.9012307524681091,0.006074111443012953
-0.05664794147014618,1214.5751953125,0.9012664556503296,0.006593781057745218
0.12886853516101837,1225.76416015625,0.9012808203697205,0.006048406474292278
-0.03719967603683472,1193.38818359375,0.9012451767921448,0.004500005394220352
-0.022831924259662628,1269.6627197265625,0.9012179970741272,0.0029145763255655766
-0.03032553754746914,1205.127197265625,0.9012054800987244,0.001914315391331911
0.04086459055542946,1348.4771728515625,0.9012026190757751,0.0027733356691896915
-0.10238920152187347,1012.9695434570312,0.9012035727500916,0.0016026957891881466
-0.044401541352272034,1145.0863037109375,0.9012264609336853,0.0015942198224365711
0.025321204215288162,1289.5213623046875,0.9012330770492554,0.0015203342773020267
-0.1358770877122879,1078.753173828125,0.901219367980957,0.0017873020842671394
0.07830530405044556,1198.5711669921875,0.9011817574501038,0.0019638813100755215
-0.03180962800979614,1065.1290283203125,0.9011493921279907,0.0016596433706581593
0.14647239446640015,1352.98046875,0.9011474251747131,0.003290127031505108
0.010480517521500587,1172.628662109375,0.9011582732200623,0.0038719261065125465
0.15772129595279694,1430.1326904296875,0.9011759757995605,0.005726119037717581
0.09504249691963196,1294.0860595703125,0.9012017846107483,0.004353817086666822
-0.06219702959060669,1124.081787109375,0.9012144804000854,0.007138153538107872
-0.1567896604537964,975.2117309570312,0.9012311697006226,0.006123360712081194
0.17509682476520538,1440.180419921875,0.9012259244918823,0.004178284667432308
0.03402327001094818,1160.1363525390625,0.9012088775634766,0.003120080567896366
-0.286521852016449,789.7659912109375,0.9011963605880737,0.0028970385901629925
-0.1517808884382248,1041.0960693359375,0.9011908769607544,0.0035419785417616367
0.06702078878879547,1160.6043701171875,0.9011850953102112,0.0035670571960508823
-0.003117162734270096,1121.609130859375,0.9011362791061401,0.0038377484306693077
0.10151360929012299,1285.975341796875,0.9010723829269409,0.002857441548258066
-0.20683914422988892,968.1162719726562,0.9010286927223206,0.0029823873192071915
0.15136347711086273,1338.60400390625,0.9009560346603394,0.0018310151062905788
-0.04054991155862808,1184.6339111328125,0.9008917808532715,0.0014890730381011963
0.04691455513238907,1177.383056640625,0.9008541107177734,0.003685855306684971
-0.06130560487508774,945.619384765625,0.9008780717849731,0.0
-0.1195555329322815,923.6821899414062,0.9009389877319336,7.962808012962341e-07
0.11657296866178513,1136.37841796875,0.9009493589401245,2.0923558622598648e-05
0.0420960858464241,1100.9002685546875,0.9009798765182495,2.6182737201452255e-05
0.07987800240516663,1134.5921630859375,0.900993287563324,2.629915252327919e-05
0.01179046556353569,1013.6272583007812,0.9010363817214966,9.090360254049301e-05
-0.14642778038978577,991.8544921875,0.9011152982711792,0.0002196161076426506
-0.10600697994232178,880.9005737304688,0.9011459946632385,0.0006427024491131306
0.026491694152355194,1091.36767578125,0.9011673927307129,0.0026175444945693016
-0.011469915509223938,1042.3798828125,0.9012259840965271,0.004246278665959835
0.054894816130399704,1041.314697265625,0.9012957215309143,0.008052891120314598
0.026366673409938812,1105.707275390625,0.9013619422912598,0.007687011733651161
-0.09283597767353058,945.176513671875,0.9014219045639038,0.009920794516801834
0.1967112123966217,1150.952392578125,0.9014490842819214,0.0034538311883807182
0.06273309886455536,1060.9461669921875,0.9015065431594849,0.008298077620565891
-0.16156412661075592,905.7877197265625,0.9015364646911621,0.00936980452388525
0.1875840127468109,1169.8905029296875,0.9015799164772034,0.006540830712765455
-0.07219480723142624,1002.0750732421875,0.9016289114952087,0.009441448375582695
0.01076617930084467,1078.92626953125,0.9016785025596619,0.005234711337834597
-0.07734549790620804,873.5438232421875,0.9017176032066345,0.0051280055195093155
0.05717599764466286,1048.7314453125,0.9017462134361267,0.001515825279057026
0.024612195789813995,1013.0724487304688,0.9017733931541443,0.001822149846702814
-0.02747439593076706,944.203125,0.9018231630325317,0.0012728790752589703
0.13672634959220886,1111.7593994140625,0.9018968343734741,0.002032110933214426
-0.18939706683158875,931.4600830078125,0.9019690752029419,0.0004997835494577885
0.07699313759803772,1129.146728515625,0.9020365476608276,0.0010129748843610287
-0.007951010018587112,955.3392333984375,0.902067244052887,0.0004812902770936489
-0.09585298597812653,927.976318359375,0.9021211862564087,0.0014774026349186897
0.07322975993156433,1004.6295776367188,0.9021664261817932,0.0009880014695227146
0.12611670792102814,1143.586669921875,0.9022279977798462,0.002176386769860983
-0.13981105387210846,851.2836303710938,0.9022922515869141,0.003399370703846216
0.183658629655838,1315.19287109375,0.9023266434669495,0.001904384233057499
-0.08951953053474426,925.8314208984375,0.9023529291152954,0.0024068416096270084
-0.07097949087619781,890.2728881835938,0.9023934602737427,0.004307744093239307
-0.2634773552417755,706.0963745117188,0.9024213552474976,0.00207601860165596
-0.10697390139102936,946.8654174804688,0.9024490714073181,0.004024073947221041
-0.20099879801273346,852.217041015625,0.9025025963783264,0.003971443511545658
0.06601835787296295,994.6976318359375,0.9025359749794006,0.003016370814293623
0.1503048539161682,1165.7607421875,0.9025667905807495,0.0033511347137391567
-0.12355326116085052,858.8555297851562,0.9025826454162598,0.0038719219155609608
0.09390982240438461,1040.515869140625,0.9025870561599731,0.0035859677009284496
0.1319800168275833,1115.0679931640625,0.902572512626648,0.003395535983145237
