timestamp,electricity_price_eur_per_kwh,electricity_demand_kw,renewable_generation_kw,hour_of_day,day_of_week,demand_forecast_1h_kw,renewable_forecast_1h_kw,rolling_average_price_24h
2024-07-01 17:00:00,0.1671882264747395,58.71405573447007,15.972420021551642,17,0,64.43030344293692,0.0,0.10706963654458682
2024-07-01 18:00:00,0.21735558813468212,68.51419730028033,1.0503002154349934,18,0,68.16730736071783,2.5811378160751075,0.11287416031248657
2024-07-01 19:00:00,0.2222837851716768,67.02618110003391,0.4780108112199465,19,0,65.59014463422011,0.0,0.11834464155544608
2024-07-01 20:00:00,0.21029549125496083,65.1115559470971,0.0,20,0,62.29400915147299,0.0,0.12272325344589916
2024-07-01 21:00:00,0.1868811308449069,59.60306480411969,1.534418211838293,21,0,56.94030172850169,0.0,0.1256395206003995
2024-07-01 22:00:00,0.17449936156008924,60.616777741702016,0.5540623798168417,22,0,51.63059718621334,0.3703301728176134,0.12776386151169036
2024-07-01 23:00:00,0.12318206774750526,51.342193629387815,0.0,23,0,40.58333259746733,3.0313483744789886,0.12757295343818267
2024-07-02 00:00:00,0.13312025247576698,41.79433103699236,0.0,0,1,43.537537262771814,0.0,0.12841549405517397
2024-07-02 01:00:00,0.1052516742835574,42.0585250428222,1.4878609692220086,1,1,39.75667150423998,0.0834829900425023,0.12847902421053556
2024-07-02 02:00:00,0.1176086057022518,44.98687856979884,5.740989837642495,2,1,42.30067623164742,0.0,0.12880268645188522
2024-07-02 03:00:00,0.09803155482226912,44.81401920087216,5.9026016580387415,3,1,45.628402734666665,4.370594235628496,0.1281889698942473
2024-07-02 04:00:00,0.1128245878860406,45.97073651972852,0.0,4,1,49.11193162863527,4.201930658834505,0.1283428336259289
2024-07-02 05:00:00,0.10916289156594274,48.11118376684363,0.0,5,1,54.53245993173612,0.0,0.12824358415960116
2024-07-02 06:00:00,0.12647270774323593,56.68690000395792,0.0,6,1,52.014712809773734,15.724002352021696,0.12942937825023154
2024-07-02 07:00:00,0.10121386086569222,51.57069271415108,25.289549965018825,7,1,52.44172712117905,33.518830533948055,0.12978706946949306
2024-07-02 08:00:00,0.1202416328745383,52.53279964859035,42.12398189211799,8,1,53.95410571152462,56.24846791492847,0.13058416205634152
2024-07-02 09:00:00,0.08017794358161588,50.30546587941104,55.78598164497191,9,1,53.710066487511405,67.19938099789411,0.12984741479272863
2024-07-02 10:00:00,0.10437706063130943,51.941263010095696,67.4020944222085,10,1,50.203073922635056,72.33985153066885,0.13058326312118748
2024-07-02 11:00:00,0.0888685134290549,50.75029567382009,79.3610850943075,11,1,43.634306088681186,77.91912711101195,0.13052212285074663
2024-07-02 12:00:00,0.0716862804342958,45.33983263466935,81.3976085088566,12,1,45.779631466082854,71.08396658750428,0.12955885078614315
2024-07-02 13:00:00,0.10903826672397869,43.372149114727364,78.58203268138077,13,1,49.857010614839254,69.04654739357878,0.12994112778408998
2024-07-02 14:00:00,0.11763999238280631,45.51793615833644,68.41914191703569,14,1,53.67552161012086,53.488456376113646,0.13015934571105017
2024-07-02 15:00:00,0.08976355518059566,53.91799622628719,53.33662499265124,15,1,57.86740832523846,35.55089976700644,0.12977981117016704
2024-07-02 16:00:00,0.14362783184514777,59.062097825398055,41.263922075659515,16,1,60.86033182005149,18.942311043638732,0.1304497026506942
2024-07-02 17:00:00,0.17913192185280807,63.495922646646356,22.826098870526458,17,1,66.84443570285858,0.0,0.13094735662478035
2024-07-02 18:00:00,0.21777758446128212,63.548874203720096,0.0,18,1,69.01999455589076,1.0221634315281618,0.13096493980505539
2024-07-02 19:00:00,0.24468719540843817,67.90420917995029,0.0,19,1,63.81442429008773,3.2647932214882043,0.1318984152315871
2024-07-02 20:00:00,0.2295924623474151,66.05185903063912,3.966596443453734,20,1,64.41786007538028,3.1195750359557173,0.13270245569377268
2024-07-02 21:00:00,0.19228053681679852,62.45719178669201,5.824406380693623,21,1,58.66391341682132,0.4469682494811979,0.1329274309426015
2024-07-02 22:00:00,0.19543069015627987,59.468566478326196,0.0,22,1,50.32811390389146,0.0,0.13379956963410944
2024-07-02 23:00:00,0.15156504441114657,52.52754265903383,0.0,23,1,44.99187879136968,0.0,0.13498219366176115
2024-07-03 00:00:00,0.10078299246258668,45.31458253648085,1.2282657675914428,0,2,44.78865878208991,0.0,0.13363480782787865
2024-07-03 01:00:00,0.09837158062500559,43.378684493485466,1.703096492120137,1,2,44.96287354831201,0.0,0.13334813725877234
2024-07-03 02:00:00,0.1199185350071904,44.18575031857255,0.0,2,2,46.77362337052495,0.0,0.1334443843131448
2024-07-03 03:00:00,0.0954761628434779,45.64179958432692,6.5923222062041535,3,2,44.60614767121815,3.411348433343699,0.1333379096473618
2024-07-03 04:00:00,0.10004479690251314,39.9641726058197,1.477333429408099,4,2,47.372678255600704,0.0,0.1328054183563815
2024-07-03 05:00:00,0.10197575222769802,45.68668773161152,1.859841929646935,5,2,44.533250237588554,2.0918407818772136,0.13250595421728797
2024-07-03 06:00:00,0.1087719477319323,48.30551425417198,6.156094285291139,6,2,55.07994522646708,18.583555775239297,0.1317684225501503
2024-07-03 07:00:00,0.10127612352403827,50.803890718939634,18.362876235121043,7,2,56.18822828353612,36.61932344944975,0.13177101682758138
2024-07-03 08:00:00,0.0858192193117005,53.26860024443036,38.20116278329205,8,2,55.59868628611018,56.155730712012996,0.1303367495957965
2024-07-03 09:00:00,0.11202757060734957,57.67042987249079,50.07569016151595,9,2,48.07384711025153,67.47981972441735,0.1316638173885354
2024-07-03 10:00:00,0.08813179088351177,47.17654835437221,66.09921795650699,10,2,49.03875417543995,75.29909022492367,0.1309869311490438
2024-07-03 11:00:00,0.11168309958825223,50.21315413854246,69.18566355279499,11,2,47.71904215877734,76.75876678670492,0.13193753890567705
2024-07-03 12:00:00,0.0875540809018892,40.29636029673085,79.63882144135616,12,2,44.7358956822648,76.60720213268294,0.13259869725849344
2024-07-03 13:00:00,0.10081996609623928,44.966096811789456,75.86689851181373,13,2,50.245283969213,68.50780864278141,0.13225626806567095
2024-07-03 14:00:00,0.10302595783416488,48.654164923620904,65.73270203475963,14,2,52.739259794050554,48.36722156736058,0.13164734995947755
2024-07-03 15:00:00,0.13043067937595662,53.68908983233431,54.11083498572919,15,2,53.26473999682545,37.78980499541479,0.13334181346761761
2024-07-03 16:00:00,0.14835048715217106,58.93668859962065,41.17580680400149,16,2,62.90386969574602,22.775866096466434,0.1335385907720769
2024-07-03 17:00:00,0.1768003107920244,64.27361920744598,15.959305619362485,17,2,64.12117060692374,0.0,0.13344144031121094
2024-07-03 18:00:00,0.22587213822652802,64.53966410258539,0.7145875360838408,18,2,63.78650818365015,0.0,0.13377871338476283
2024-07-03 19:00:00,0.25163885825799237,65.65884627634665,2.448284322605606,19,2,66.38865005925857,0.0,0.13406836600349425
2024-07-03 20:00:00,0.216979110334944,68.40106632814818,0.0,20,2,61.60380593770072,1.458060404912547,0.1335428096696413
2024-07-03 21:00:00,0.20072963747201153,61.122293504274474,2.397283019957068,21,2,59.464700597690275,0.0,0.13389485553027516
2024-07-03 22:00:00,0.16114881847983936,52.574877220947116,0.0,22,2,52.1525542117723,3.6202495271705586,0.1324664442104235
2024-07-03 23:00:00,0.14203064861041842,48.16259688488019,0.0,23,2,44.67791378261812,5.1621417452384,0.13206917771872648
2024-07-04 00:00:00,0.10550586909564015,40.178627813938924,0.0,0,3,44.158866197714616,0.0,0.1322659642451037
2024-07-04 01:00:00,0.07910683713442097,44.73216184658636,5.009363027515052,1,3,45.281298946643496,0.0,0.13146326659966268
2024-07-04 02:00:00,0.10259619635864897,43.69514659268372,0.0,2,3,41.8276785660564,0.0,0.1307415024893068
2024-07-04 03:00:00,0.11779632082469936,45.81004638915375,0.0,3,3,45.002960484076496,1.8508254334185894,0.13167150907185768
2024-07-04 04:00:00,0.09577917677679201,43.23867875557422,0.46673249558710467,4,3,46.40697981230379,0.0,0.13149377489995265
2024-07-04 05:00:00,0.11809775087190838,47.19577862989367,0.0,5,3,51.09688951007977,0.0,0.1321655248434614
2024-07-04 06:00:00,0.11349882898840033,51.791412003097705,0.0,6,3,53.33874198133995,23.111272183436334,0.13236247822914757
2024-07-04 07:00:00,0.10129973750932673,51.83720690070686,21.736967950445084,7,3,52.89979571087738,34.71779793999961,0.13236346214520125
2024-07-04 08:00:00,0.11249265469286257,55.58955220303276,31.467061373498446,8,3,52.18956659119699,49.93579000746661,0.133474855286083
2024-07-04 09:00:00,0.10625499227423155,50.74727065962074,50.73171900088086,9,3,53.22302933616169,60.19843883653479,0.13323433118886976
2024-07-04 10:00:00,0.09803113952330957,48.76425161007566,64.56210657517488,10,3,43.704777161920454,77.81265423219583,0.13364680404886134
2024-07-04 11:00:00,0.0996346787960233,45.87191813754837,77.0629555308679,11,3,47.07908897412539,79.78162926492686,0.1331447865158518
2024-07-04 12:00:00,0.0863433806498341,41.8336726945098,81.40875546869069,12,3,48.49943749570326,73.43229055431195,0.13309434067201617
2024-07-04 13:00:00,0.06587748388754508,47.57485684075109,78.11491502397142,13,3,49.269845414782964,63.00468321301692,0.13163840391332057
2024-07-04 14:00:00,0.09091816918640754,46.61008362112947,66.03891225502981,14,3,55.73401086907391,56.69403485878356,0.13113391271966401
2024-07-04 15:00:00,0.09299717504511873,51.831975546406525,45.86298354813876,15,3,58.516610832927256,46.150399715733634,0.12957418337254575
2024-07-04 16:00:00,0.1493947971115015,58.17796884727572,39.80529366633728,16,3,62.48197147677491,19.23668940592084,0.12961769628751788
2024-07-04 17:00:00,0.18141836926755486,63.14262381259534,25.043622840689277,17,3,64.70094121143792,0.0,0.12981011539066498
2024-07-04 18:00:00,0.22367404571298388,67.76363267698662,4.318266427347498,18,3,67.92252290172843,3.4767396876259826,0.12971852820260063
2024-07-04 19:00:00,0.22964748024273773,66.80203445693641,1.6203215341030193,19,3,66.99772334299477,0.0,0.12880222078529838
2024-07-04 20:00:00,0.22771051372680318,64.27980490407728,0.0,20,3,61.720284187109506,0.0,0.12924936259329248
2024-07-04 21:00:00,0.1750044481392729,61.45818506348847,0.0,21,3,55.15023623163263,0.0,0.12817747970442836
2024-07-04 22:00:00,0.1523460772674826,51.23641926145607,6.768350395609861,22,3,49.35948663217174,0.0,0.1278106988205802
2024-07-04 23:00:00,0.11795352366635399,47.13717205243075,0.0,23,3,43.47224809943417,0.0,0.12680748528124416
2024-07-05 00:00:00,0.10070001105105107,38.86879556913813,0.0,0,4,40.161174249579304,3.5247319874897998,0.12660724119605296
2024-07-05 01:00:00,0.12439477259413889,39.930616816817704,3.298930429078495,1,4,42.27685805787101,0.0,0.12849423850687455
2024-07-05 02:00:00,0.11811728315976343,44.49922096230104,0.0,2,4,38.7175715139113,2.183466958889546,0.12914095045692095
2024-07-05 03:00:00,0.11293903843953627,40.68351947851283,0.0,3,4,46.252483482621756,0.0,0.1289385636908725
2024-07-05 04:00:00,0.10278221351280714,43.37632625045322,5.347899125530555,4,4,48.977104236318695,0.35102048781848394,0.12923035688820647
2024-07-05 05:00:00,0.09714032295919296,50.82654137089173,1.6136959235079893,5,4,49.92797806245524,1.4622190239575612,0.12835713072517665
2024-07-05 06:00:00,0.11037847645256543,48.630037234533795,0.0,6,4,56.47059309105936,19.70636266815077,0.12822711603618356
2024-07-05 07:00:00,0.11692573386144492,55.16772484643444,15.845820019718339,7,4,56.803204146809726,36.545055897219456,0.12887819921752178
2024-07-05 08:00:00,0.10654132794057297,51.12085406634557,45.52483110081059,8,4,53.805564300856574,51.974014592606096,0.12863022726950973
2024-07-05 09:00:00,0.07905432428124566,52.18859268538574,54.16210674583923,9,4,49.680154396787586,67.86472146343327,0.12749686610313532
2024-07-05 10:00:00,0.09423990543432317,46.86651254289816,71.33022601799499,10,4,46.37524236010466,68.7788521825273,0.12733889801609422
2024-07-05 11:00:00,0.06448393805786215,45.98913275498935,77.23143746295204,11,4,46.76590090864284,81.41667652219499,0.12587428381867086
2024-07-05 12:00:00,0.09355640681204322,48.329904799786526,74.89466078878031,12,4,45.71465041997679,74.4728208946956,0.12617482657542956
2024-07-05 13:00:00,0.07729738330661279,40.46967874754985,72.30842615435476,13,4,49.18919071262122,65.49487205082305,0.12665065571789072
2024-07-05 14:00:00,0.08077816286576017,49.482885968653065,71.50167994212048,14,4,53.017460793671745,54.99272558568911,0.1262281554545304
2024-07-05 15:00:00,0.12446517207126356,52.533307493469344,59.36649877562228,15,4,56.16098024268466,36.69487434610481,0.12753932199728643
2024-07-05 16:00:00,0.14821895324320572,54.71885888007521,31.78970221087824,16,4,63.88585488007362,19.35749713643177,0.12749032850277411
2024-07-05 17:00:00,0.17345275874500976,57.06689811478459,21.780262858804335,17,4,65.157857013857,0.0,0.12715842806433472
2024-07-05 18:00:00,0.24107452187604708,65.84577395248621,0.0,18,4,67.14042430418534,1.0502406146677727,0.12788344790446235
2024-07-05 19:00:00,0.23161999950210865,65.40337053789052,0.0,19,4,63.65986950149798,0.0,0.12796563620693616
2024-07-05 20:00:00,0.2095194953578975,66.35948257848176,0.9161113315101909,20,4,61.15260906793122,0.5249131081742007,0.12720767710823175
2024-07-05 21:00:00,0.20045971894840534,61.76376940359209,0.0,21,4,60.93284556160072,4.152791569958838,0.1282683133919456
2024-07-05 22:00:00,0.16694609331013355,61.742141101876825,0.0,22,4,49.94771802597232,0.0,0.12887664739372273
2024-07-05 23:00:00,0.1539790024981849,50.98255315579908,0.0,23,4,34.959167214712146,0.0,0.13037770901171566
2024-07-06 00:00:00,0.09637169288668689,30.80855051757397,0.0,0,5,33.19513252594502,0.0,0.13019736242153382
2024-07-06 01:00:00,0.0975588312045512,34.677796862294365,0.0,1,5,29.77444859904587,1.540090166468948,0.1290791981969677
2024-07-06 02:00:00,0.07569001604916357,34.9062409907874,0.0,2,5,35.681301467530425,0.0,0.1273113954006927
2024-07-06 03:00:00,0.09372783299587864,38.91276086172614,5.5061266010565415,3,5,34.45650607079018,0.04856989434413442,0.12651092850720697
2024-07-06 04:00:00,0.09228646600483176,38.24111057559764,1.7264913168794385,4,5,38.28940141595072,0.0,0.12607360569437465
2024-07-06 05:00:00,0.0805600534626296,38.79330637254647,6.280970599337192,5,5,42.73182803236581,0.0,0.12538276113201785
2024-07-06 06:00:00,0.09028104853507703,45.43495935912467,0.0,6,5,44.25917996100766,26.80173377734654,0.12454536830212248
2024-07-06 07:00:00,0.09682665320258618,39.98594141879836,17.89209065688969,7,5,45.74733649947789,38.382504144793636,0.12370790660800339
2024-07-06 08:00:00,0.08957067487733401,43.043533902869704,44.429952338852644,8,5,42.09242118823972,54.95997507841238,0.12300079606370178
2024-07-06 09:00:00,0.069137417452452,40.86325802335619,52.10651884757038,9,5,42.30254200561965,63.10472858330558,0.122587591612502
2024-07-06 10:00:00,0.07770597267056983,39.641499913805276,65.67108460385923,10,5,37.676978735582324,76.42088249593105,0.12189867774734563
2024-07-06 11:00:00,0.06982757889417984,33.65095109098267,76.46274939879949,11,5,32.62636971061352,76.20529210571931,0.12212132944885885
2024-07-06 12:00:00,0.07422836309114532,38.655709955020676,72.21895504721363,12,5,38.63390112448094,75.19086112521332,0.12131599429382145
2024-07-06 13:00:00,0.07463986702614644,36.26829963634101,76.43211485883667,13,5,41.34100418046306,68.82164168337927,0.12120526444880203
2024-07-06 14:00:00,0.0785162629186532,34.368458332189526,68.33682141239727,14,5,45.71710664241471,53.83878594531854,0.12111101861767258
2024-07-06 15:00:00,0.0972420427973969,39.50500867143363,58.57236655026175,15,5,51.94409290840912,36.3799142111188,0.11997672156459478
2024-07-06 16:00:00,0.13031309025281188,48.6056912154373,41.39065344866254,16,5,54.223660509374874,13.295192552393718,0.11923064393999505
2024-07-06 17:00:00,0.170219692255878,55.35859643138138,24.36277976000109,17,5,57.62521192863062,0.0,0.11909593283628123
2024-07-06 18:00:00,0.20325874537675373,62.98680654650726,0.0,18,5,60.263150856096544,0.0,0.117520275482144
2024-07-06 19:00:00,0.2310778780960451,67.40441526340986,0.0,19,5,54.823236574074656,0.0,0.11749768709022468
2024-07-06 20:00:00,0.20395228712078683,57.923337053921614,7.384948949291768,20,5,49.332211840919086,4.0686406132524935,0.11726572008034507
2024-07-06 21:00:00,0.18793532180861058,49.50962871910683,0.0,21,5,46.64473919793276,2.7517461240313095,0.1167438701995203
2024-07-06 22:00:00,0.1580604121506507,40.77620871660142,0.0,22,5,45.2852876837105,0.0,0.11637363348454183
2024-07-06 23:00:00,0.1395507376805105,43.587476008504744,1.9779481417809093,23,5,32.745606603122795,0.4303893107134857,0.1157724557838054
2024-07-07 00:00:00,0.07916225267906693,31.466393362498636,5.687451168620724,0,6,35.01939837928014,0.0,0.11505539577515457
2024-07-07 01:00:00,0.10076886709787143,32.75903397138691,0.6634279606995777,1,6,35.33290858103647,1.0270230455690477,0.1151891472707096
2024-07-07 02:00:00,0.10761828360587386,32.22760421861412,3.4975629489577207,2,6,35.035953269368314,0.0,0.11651949175223919
2024-07-07 03:00:00,0.10977994142412263,34.096892157952055,0.0,3,6,32.99755225186184,0.0,0.117188329603416
2024-07-07 04:00:00,0.08371303049984744,38.96395370071919,0.0,4,6,38.320792849020144,2.6965102958592246,0.11683110312404166
2024-07-07 05:00:00,0.10073918122433345,38.13793677262088,0.0,5,6,39.89334555325377,2.294154642428073,0.11767190011411266
2024-07-07 06:00:00,0.09340654379202352,40.22882100222601,2.7314383538003097,6,6,47.17976795057047,23.993642841478,0.11780212908315209
2024-07-07 07:00:00,0.11376234667566859,40.45995355711663,14.35178864313555,7,6,47.34855810706707,37.57936708756858,0.11850778297786385
2024-07-07 08:00:00,0.07297537057672876,39.715815758142696,33.71473552975005,8,6,43.0397772575534,49.92886352268712,0.11781631196533864
2024-07-07 09:00:00,0.07685113877438603,42.25617810034696,55.80380505346307,9,6,44.404426614414085,68.72162237217223,0.11813771702041924
2024-07-07 10:00:00,0.05925696876938501,40.70084949481286,69.85838520802828,10,6,38.72783195527433,76.367659615512,0.11736900852453654
2024-07-07 11:00:00,0.07717927180705532,43.69778486014624,73.21542674349301,11,6,33.26401623585803,78.13336020384084,0.11767532906257301
2024-07-07 12:00:00,0.09907228404600694,37.02416776745556,78.36980674610842,12,6,36.8068640749721,71.68931252973229,0.11871049243569225
2024-07-07 13:00:00,0.07308137686101386,40.108241075858615,75.65407370635108,13,6,42.32965670405032,63.143753599643766,0.11864555534547838
2024-07-07 14:00:00,0.08466801953428642,37.461354932800496,65.38800596791758,14,6,41.09924709919499,55.505416793295325,0.11890187853779643
2024-07-07 15:00:00,0.10925286936595557,38.94710405229104,50.17324764599629,15,6,47.45002946685295,35.70587313764821,0.11940232964481971
2024-07-07 16:00:00,0.12811093337691037,44.49813563798082,40.164221414960565,16,6,49.9409611521195,18.904773138756944,0.11931057310832381
2024-07-07 17:00:00,0.1630562834257682,50.339930381132696,21.912933203909912,17,6,54.179064133550995,8.138228195827832,0.11901209774040257
2024-07-07 18:00:00,0.20189814038927992,63.39243321041382,3.129085410815915,18,6,56.395638257906256,5.961056195081668,0.11895540586592451
2024-07-07 19:00:00,0.19079339899194434,55.43568037219612,1.092232484276141,19,6,54.126492751383225,2.2195323837411225,0.11727688590325364
2024-07-07 20:00:00,0.19795150142438075,59.26445469292248,0.0,20,6,51.42366490733163,0.0,0.11702685316590339
2024-07-07 21:00:00,0.1767233537949428,49.770846106858045,2.4161905647921302,21,6,51.05938575747142,0.0,0.11655968783200055
2024-07-07 22:00:00,0.15834364655743813,50.56385282966694,0.0,22,6,42.642716570534034,2.0042136507420243,0.11657148926561671
2024-07-07 23:00:00,0.13637736335395312,43.94670479407098,0.0,23,6,44.624669573742345,4.191573391669214,0.11643926533534348
2024-07-08 00:00:00,0.10902519920611527,42.55238489941225,0.0,0,0,45.25713654220454,0.0,0.11768355477397048
2024-07-08 01:00:00,0.10926918029787909,42.943558424754976,0.0,1,0,40.955262350288336,0.0,0.11803773449063747
2024-07-08 02:00:00,0.1140006553540826,41.07681465465791,3.1109532259905013,2,0,41.870219474059056,0.24559226393910266,0.11830366664681284
2024-07-08 03:00:00,0.09785437099898751,44.960675343653605,0.0,3,0,46.07027572154691,0.0,0.11780676787909888
2024-07-08 04:00:00,0.09733230763214491,43.08269112953469,0.0,4,0,45.35263665019515,0.0,0.11837423775961127
2024-07-08 05:00:00,0.10335304063330342,42.69926421716705,0.0,5,0,51.12144812842555,0.0,0.11848314856831836
2024-07-08 06:00:00,0.08920389461796924,45.6328735473535,5.648127968836499,6,0,56.11451171266098,21.247736625930465,0.1183080381860661
2024-07-08 07:00:00,0.10848043313997616,53.31214820729647,23.40875570985156,7,0,51.149856710801636,38.85533090101185,0.11808795845541226
2024-07-08 08:00:00,0.11421185450348133,59.11371450613649,32.35080291784832,8,0,52.084316388121124,57.056152061077555,0.1198061452856936
2024-07-08 09:00:00,0.08956209001340015,53.31015787724308,58.60240666247976,9,0,49.46223221643606,61.116155135626684,0.12033576825398584
2024-07-08 10:00:00,0.0982063649475564,49.47913231830631,70.7032738130508,10,0,45.97349753897623,69.34410982262051,0.12195865976140964
2024-07-08 11:00:00,0.07989430375135441,47.94087408784521,69.4824364987934,11,0,44.37716258983768,77.46351170798668,0.12207178609242213
2024-07-08 12:00:00,0.07170729479083202,49.772316176630625,67.36238751133968,12,0,44.965054315514564,71.14978211865031,0.12093157820678983
2024-07-08 13:00:00,0.11028020880852937,46.651319949375626,73.33868996165731,13,0,48.01442070062861,63.741895927804535,0.1224815295379363
2024-07-08 14:00:00,0.08342882203178846,46.72995501388428,69.90878848615729,14,0,52.0545150125194,56.70839597110166,0.12242989630866556
2024-07-08 15:00:00,0.09929817230142297,55.264869281443616,59.44210874614677,15,0,58.479152266836834,36.5454928606855,0.12201511726431004
2024-07-08 16:00:00,0.14408300396166163,57.94435118462803,35.04585030394923,16,0,61.59623775445356,18.498214427587822,0.12268062020534136
2024-07-08 17:00:00,0.17388622893756844,66.56089426646074,25.850700654346994,17,0,67.80350126564969,0.0,0.12313186793499968
2024-07-08 18:00:00,0.22308853982218538,66.15350157015784,0.0,18,0,65.86633889664407,0.0,0.12401480124470408
2024-07-08 19:00:00,0.24574300571990057,63.131638148635005,0.0,19,0,63.164384870169386,1.9178201286171541,0.12630436819170224
2024-07-08 20:00:00,0.20367905059552524,61.1890011078065,0.0,20,0,61.03652631233916,0.0,0.12654301607383325
2024-07-08 21:00:00,0.18842008525637507,66.92900376430299,4.03317958723506,21,0,57.493625802039794,0.0,0.1270303798847263
2024-07-08 22:00:00,0.18548285846530949,62.084370799402365,4.5440586307892294,22,0,53.421616413248195,3.254641457785154,0.1281611803808876
2024-07-08 23:00:00,0.1468512673961287,51.12622152445436,3.3397827940168834,23,0,45.96167777994189,5.971704686616321,0.1285975930493116
2024-07-09 00:00:00,0.11460094245786252,41.81501118106165,0.0,0,1,43.64198355313441,0.0,0.12882991568480104
2024-07-09 01:00:00,0.09792132741685798,47.73820468034208,3.0191666112962263,1,1,44.66577172847829,0.9268174947688272,0.12835708848142516
2024-07-09 02:00:00,0.11850909561645412,39.617173534271465,1.7816468900772213,2,1,46.25838747045253,0.0,0.12854494015902398
2024-07-09 03:00:00,0.11462980740401564,40.65770227503097,0.0,3,1,42.96772890712668,0.0,0.12924391667590016
2024-07-09 04:00:00,0.10882097191985605,46.5848684464088,0.0,4,1,46.18850509921907,0.0,0.12972261102122146
2024-07-09 05:00:00,0.09783148120235428,45.34605070485022,3.6329625150727165,5,1,55.25168464302085,2.116252424202386,0.1294925460449319
2024-07-09 06:00:00,0.11047792191373056,49.69346824845072,0.0,6,1,54.4602291919695,21.640479807370326,0.13037896384892197
2024-07-09 07:00:00,0.1233794665413765,52.22443403208591,15.169759026417712,7,1,55.06960753979451,45.05950966137396,0.13099975690731364
2024-07-09 08:00:00,0.08849525703821799,55.128445478558355,37.26685631602119,8,1,54.573150839238195,50.03467003127651,0.12992823201292766
2024-07-09 09:00:00,0.08848502493469877,57.28971110679064,55.00783589012139,9,1,47.1750051073579,60.91591634208034,0.12988335430131512
2024-07-09 10:00:00,0.08545094544808517,50.13623110072219,65.5200848846976,10,1,45.72016202073242,79.15483624465847,0.12935187848883714
2024-07-09 11:00:00,0.08251402249054138,49.07441901638168,67.96963692029365,11,1,43.556099280991354,75.84561858894192,0.12946103343630325
2024-07-09 12:00:00,0.0837173605765188,39.02014431664818,82.59036529547816,12,1,46.774097021208284,72.12255434892334,0.12996145284404023
2024-07-09 13:00:00,0.09711632862183625,45.780981495613574,76.91635134769258,13,1,47.29457445951035,66.33713969569692,0.12941295783626133
2024-07-09 14:00:00,0.10099258903700492,45.33416972439372,64.63624274717687,14,1,51.903106824291484,49.828105277953306,0.1301447814614787
2024-07-09 15:00:00,0.11538009672451827,47.812128052675035,52.700860810567185,15,1,55.93788252373189,39.04786667098895,0.13081486164577433
2024-07-09 16:00:00,0.14483034089796204,53.74982744415754,39.253663947998,16,1,58.381247673880964,19.443162834382733,0.13084600068478683
2024-07-09 17:00:00,0.1781518627203974,60.56486451860963,15.714221464918637,17,1,67.32468868213446,3.0065805822252925,0.13102373542573806
2024-07-09 18:00:00,0.1961040376184794,68.48562394336567,1.1293675278793998,18,1,63.5131306126434,2.399636563559152,0.12989938116725028
2024-07-09 19:00:00,0.23424870802035458,62.79306679015268,0.0,19,1,64.09940150362867,2.6329322199784544,0.12942045209643588
2024-07-09 20:00:00,0.20755136771389093,65.65271575847343,0.0,20,1,59.00267425796544,0.534340698775894,0.12958179864303446
